"itemID","date","similarProductIsInPromotion","similarProductsInPromotionCount","similarProductsInPromotionProportion"
18,2018-07-01,TRUE,3,5.76923076923077
18,2018-07-02,TRUE,1,1.92307692307692
18,2018-07-03,FALSE,0,0
18,2018-07-04,TRUE,1,1.92307692307692
18,2018-07-05,FALSE,0,0
18,2018-07-06,TRUE,1,1.92307692307692
18,2018-07-07,FALSE,0,0
18,2018-07-08,FALSE,0,0
18,2018-07-09,FALSE,0,0
18,2018-07-10,TRUE,1,1.92307692307692
18,2018-07-11,FALSE,0,0
18,2018-07-12,FALSE,0,0
18,2018-07-13,TRUE,6,11.5384615384615
19,2018-06-30,FALSE,0,0
19,2018-07-01,FALSE,0,0
19,2018-07-02,FALSE,0,0
19,2018-07-03,FALSE,0,0
19,2018-07-04,FALSE,0,0
19,2018-07-05,FALSE,0,0
19,2018-07-06,FALSE,0,0
19,2018-07-07,FALSE,0,0
19,2018-07-08,FALSE,0,0
19,2018-07-09,FALSE,0,0
19,2018-07-10,FALSE,0,0
19,2018-07-11,FALSE,0,0
19,2018-07-12,FALSE,0,0
19,2018-07-13,FALSE,0,0
20,2018-06-30,TRUE,9,10.9756097560976
20,2018-07-01,TRUE,2,2.4390243902439
20,2018-07-02,FALSE,0,0
20,2018-07-03,FALSE,0,0
20,2018-07-04,FALSE,0,0
20,2018-07-05,TRUE,3,3.65853658536585
20,2018-07-06,FALSE,0,0
20,2018-07-07,FALSE,0,0
20,2018-07-08,FALSE,0,0
20,2018-07-09,FALSE,0,0
20,2018-07-10,FALSE,0,0
20,2018-07-11,TRUE,2,2.4390243902439
20,2018-07-12,FALSE,0,0
20,2018-07-13,FALSE,0,0
21,2018-06-30,FALSE,0,0
21,2018-07-01,FALSE,0,0
21,2018-07-02,FALSE,0,0
21,2018-07-03,FALSE,0,0
21,2018-07-04,FALSE,0,0
21,2018-07-05,FALSE,0,0
21,2018-07-06,FALSE,0,0
21,2018-07-07,FALSE,0,0
21,2018-07-08,FALSE,0,0
21,2018-07-09,FALSE,0,0
21,2018-07-10,FALSE,0,0
21,2018-07-11,FALSE,0,0
21,2018-07-12,FALSE,0,0
21,2018-07-13,FALSE,0,0
22,2018-06-30,FALSE,0,0
22,2018-07-01,FALSE,0,0
22,2018-07-02,FALSE,0,0
22,2018-07-03,FALSE,0,0
22,2018-07-04,FALSE,0,0
22,2018-07-05,FALSE,0,0
22,2018-07-06,FALSE,0,0
22,2018-07-07,FALSE,0,0
22,2018-07-08,FALSE,0,0
22,2018-07-09,FALSE,0,0
22,2018-07-10,FALSE,0,0
22,2018-07-11,FALSE,0,0
22,2018-07-12,FALSE,0,0
22,2018-07-13,FALSE,0,0
23,2018-06-30,FALSE,0,0
23,2018-07-01,TRUE,6,11.3207547169811
23,2018-07-02,TRUE,1,1.88679245283019
23,2018-07-03,FALSE,0,0
23,2018-07-04,TRUE,1,1.88679245283019
23,2018-07-05,FALSE,0,0
23,2018-07-06,FALSE,0,0
23,2018-07-07,FALSE,0,0
23,2018-07-08,FALSE,0,0
23,2018-07-09,FALSE,0,0
23,2018-07-10,FALSE,0,0
23,2018-07-11,FALSE,0,0
23,2018-07-12,FALSE,0,0
23,2018-07-13,TRUE,4,7.54716981132075
24,2018-06-30,TRUE,1,1.92307692307692
24,2018-07-01,TRUE,3,5.76923076923077
24,2018-07-02,TRUE,1,1.92307692307692
24,2018-07-03,FALSE,0,0
24,2018-07-04,TRUE,1,1.92307692307692
24,2018-07-05,FALSE,0,0
24,2018-07-06,TRUE,1,1.92307692307692
24,2018-07-07,FALSE,0,0
24,2018-07-08,FALSE,0,0
24,2018-07-09,FALSE,0,0
24,2018-07-10,TRUE,1,1.92307692307692
24,2018-07-11,FALSE,0,0
24,2018-07-12,FALSE,0,0
24,2018-07-13,TRUE,6,11.5384615384615
25,2018-06-30,FALSE,0,0
25,2018-07-01,FALSE,0,0
25,2018-07-02,FALSE,0,0
25,2018-07-03,FALSE,0,0
25,2018-07-04,FALSE,0,0
25,2018-07-05,FALSE,0,0
25,2018-07-06,TRUE,1,16.6666666666667
25,2018-07-07,FALSE,0,0
25,2018-07-08,FALSE,0,0
25,2018-07-09,FALSE,0,0
25,2018-07-10,FALSE,0,0
25,2018-07-11,TRUE,1,16.6666666666667
25,2018-07-12,FALSE,0,0
25,2018-07-13,FALSE,0,0
26,2018-06-30,TRUE,1,1.92307692307692
26,2018-07-01,TRUE,3,5.76923076923077
26,2018-07-02,TRUE,1,1.92307692307692
26,2018-07-03,FALSE,0,0
26,2018-07-04,TRUE,1,1.92307692307692
26,2018-07-05,FALSE,0,0
26,2018-07-06,TRUE,1,1.92307692307692
26,2018-07-07,FALSE,0,0
26,2018-07-08,FALSE,0,0
26,2018-07-09,FALSE,0,0
26,2018-07-10,TRUE,1,1.92307692307692
26,2018-07-11,FALSE,0,0
26,2018-07-12,FALSE,0,0
26,2018-07-13,TRUE,5,9.61538461538462
27,2018-06-30,TRUE,1,1.92307692307692
27,2018-07-01,TRUE,3,5.76923076923077
27,2018-07-02,TRUE,1,1.92307692307692
27,2018-07-03,FALSE,0,0
27,2018-07-04,TRUE,1,1.92307692307692
27,2018-07-05,FALSE,0,0
27,2018-07-06,TRUE,1,1.92307692307692
27,2018-07-07,FALSE,0,0
27,2018-07-08,FALSE,0,0
27,2018-07-09,FALSE,0,0
27,2018-07-10,TRUE,1,1.92307692307692
27,2018-07-11,FALSE,0,0
27,2018-07-12,FALSE,0,0
27,2018-07-13,TRUE,5,9.61538461538462
28,2018-06-30,FALSE,0,0
28,2018-07-01,FALSE,0,0
28,2018-07-02,FALSE,0,0
28,2018-07-03,FALSE,0,0
28,2018-07-04,FALSE,0,0
28,2018-07-05,TRUE,10,12.3456790123457
28,2018-07-06,FALSE,0,0
28,2018-07-07,FALSE,0,0
28,2018-07-08,FALSE,0,0
28,2018-07-09,FALSE,0,0
28,2018-07-10,FALSE,0,0
28,2018-07-11,FALSE,0,0
28,2018-07-12,FALSE,0,0
28,2018-07-13,FALSE,0,0
29,2018-06-30,FALSE,0,0
29,2018-07-01,FALSE,0,0
29,2018-07-02,FALSE,0,0
29,2018-07-03,FALSE,0,0
29,2018-07-04,FALSE,0,0
29,2018-07-05,FALSE,0,0
29,2018-07-06,FALSE,0,0
29,2018-07-07,FALSE,0,0
29,2018-07-08,FALSE,0,0
29,2018-07-09,FALSE,0,0
29,2018-07-10,FALSE,0,0
29,2018-07-11,FALSE,0,0
29,2018-07-12,FALSE,0,0
29,2018-07-13,FALSE,0,0
30,2018-06-30,FALSE,0,0
30,2018-07-01,FALSE,0,0
30,2018-07-02,FALSE,0,0
30,2018-07-03,FALSE,0,0
30,2018-07-04,FALSE,0,0
30,2018-07-05,FALSE,0,0
30,2018-07-06,FALSE,0,0
30,2018-07-07,FALSE,0,0
30,2018-07-08,FALSE,0,0
30,2018-07-09,FALSE,0,0
30,2018-07-10,FALSE,0,0
30,2018-07-11,FALSE,0,0
30,2018-07-12,FALSE,0,0
30,2018-07-13,TRUE,1,20
31,2018-06-30,FALSE,0,0
31,2018-07-01,FALSE,0,0
31,2018-07-02,FALSE,0,0
31,2018-07-03,FALSE,0,0
31,2018-07-04,FALSE,0,0
31,2018-07-05,FALSE,0,0
31,2018-07-06,FALSE,0,0
31,2018-07-07,FALSE,0,0
31,2018-07-08,FALSE,0,0
31,2018-07-09,FALSE,0,0
31,2018-07-10,FALSE,0,0
31,2018-07-11,FALSE,0,0
31,2018-07-12,FALSE,0,0
31,2018-07-13,TRUE,1,3.03030303030303
32,2018-06-30,FALSE,0,0
32,2018-07-01,FALSE,0,0
32,2018-07-02,FALSE,0,0
32,2018-07-03,FALSE,0,0
32,2018-07-04,FALSE,0,0
32,2018-07-05,FALSE,0,0
32,2018-07-06,FALSE,0,0
32,2018-07-07,FALSE,0,0
32,2018-07-08,FALSE,0,0
32,2018-07-09,FALSE,0,0
32,2018-07-10,FALSE,0,0
32,2018-07-11,FALSE,0,0
32,2018-07-12,FALSE,0,0
32,2018-07-13,TRUE,1,3.03030303030303
33,2018-06-30,FALSE,0,0
33,2018-07-01,FALSE,0,0
33,2018-07-02,FALSE,0,0
33,2018-07-03,FALSE,0,0
33,2018-07-04,FALSE,0,0
33,2018-07-05,FALSE,0,0
33,2018-07-06,FALSE,0,0
33,2018-07-07,FALSE,0,0
33,2018-07-08,FALSE,0,0
33,2018-07-09,TRUE,1,2.27272727272727
33,2018-07-10,FALSE,0,0
33,2018-07-11,FALSE,0,0
33,2018-07-12,FALSE,0,0
33,2018-07-13,FALSE,0,0
34,2018-06-30,FALSE,0,0
34,2018-07-01,FALSE,0,0
34,2018-07-02,FALSE,0,0
34,2018-07-03,FALSE,0,0
34,2018-07-04,FALSE,0,0
34,2018-07-05,FALSE,0,0
34,2018-07-06,FALSE,0,0
34,2018-07-07,FALSE,0,0
34,2018-07-08,FALSE,0,0
34,2018-07-09,TRUE,1,2.27272727272727
34,2018-07-10,FALSE,0,0
34,2018-07-11,FALSE,0,0
34,2018-07-12,FALSE,0,0
34,2018-07-13,FALSE,0,0
35,2018-06-30,FALSE,0,0
35,2018-07-01,TRUE,2,2.94117647058824
35,2018-07-02,TRUE,2,2.94117647058824
35,2018-07-03,FALSE,0,0
35,2018-07-04,FALSE,0,0
35,2018-07-05,FALSE,0,0
35,2018-07-06,TRUE,1,1.47058823529412
35,2018-07-07,FALSE,0,0
35,2018-07-08,FALSE,0,0
35,2018-07-09,FALSE,0,0
35,2018-07-10,FALSE,0,0
35,2018-07-11,FALSE,0,0
35,2018-07-12,FALSE,0,0
35,2018-07-13,TRUE,5,7.35294117647059
36,2018-06-30,FALSE,0,0
36,2018-07-01,FALSE,0,0
36,2018-07-02,FALSE,0,0
36,2018-07-03,FALSE,0,0
36,2018-07-04,FALSE,0,0
36,2018-07-05,FALSE,0,0
36,2018-07-06,FALSE,0,0
36,2018-07-07,FALSE,0,0
36,2018-07-08,FALSE,0,0
36,2018-07-09,FALSE,0,0
36,2018-07-10,FALSE,0,0
36,2018-07-11,FALSE,0,0
36,2018-07-12,FALSE,0,0
36,2018-07-13,FALSE,0,0
37,2018-06-30,FALSE,0,0
37,2018-07-01,FALSE,0,0
37,2018-07-02,FALSE,0,0
37,2018-07-03,FALSE,0,0
37,2018-07-04,FALSE,0,0
37,2018-07-05,FALSE,0,0
37,2018-07-06,FALSE,0,0
37,2018-07-07,FALSE,0,0
37,2018-07-08,FALSE,0,0
37,2018-07-09,FALSE,0,0
37,2018-07-10,FALSE,0,0
37,2018-07-11,FALSE,0,0
37,2018-07-12,FALSE,0,0
37,2018-07-13,TRUE,1,3.03030303030303
38,2018-06-30,FALSE,0,0
38,2018-07-01,FALSE,0,0
38,2018-07-02,FALSE,0,0
38,2018-07-03,FALSE,0,0
38,2018-07-04,FALSE,0,0
38,2018-07-05,FALSE,0,0
38,2018-07-06,FALSE,0,0
38,2018-07-07,FALSE,0,0
38,2018-07-08,FALSE,0,0
38,2018-07-09,FALSE,0,0
38,2018-07-10,FALSE,0,0
38,2018-07-11,FALSE,0,0
38,2018-07-12,FALSE,0,0
38,2018-07-13,FALSE,0,0
39,2018-06-30,FALSE,0,0
39,2018-07-01,FALSE,0,0
39,2018-07-02,FALSE,0,0
39,2018-07-03,FALSE,0,0
39,2018-07-04,FALSE,0,0
39,2018-07-05,FALSE,0,0
39,2018-07-06,FALSE,0,0
39,2018-07-07,FALSE,0,0
39,2018-07-08,FALSE,0,0
39,2018-07-09,FALSE,0,0
39,2018-07-10,FALSE,0,0
39,2018-07-11,FALSE,0,0
39,2018-07-12,FALSE,0,0
39,2018-07-13,FALSE,0,0
40,2018-06-30,TRUE,9,10.9756097560976
40,2018-07-01,TRUE,2,2.4390243902439
40,2018-07-02,FALSE,0,0
40,2018-07-03,FALSE,0,0
40,2018-07-04,FALSE,0,0
40,2018-07-05,TRUE,3,3.65853658536585
40,2018-07-06,FALSE,0,0
40,2018-07-07,FALSE,0,0
40,2018-07-08,FALSE,0,0
40,2018-07-09,FALSE,0,0
40,2018-07-10,FALSE,0,0
40,2018-07-11,TRUE,2,2.4390243902439
40,2018-07-12,FALSE,0,0
40,2018-07-13,FALSE,0,0
41,2018-06-30,TRUE,1,1.23456790123457
41,2018-07-01,TRUE,1,1.23456790123457
41,2018-07-02,FALSE,0,0
41,2018-07-03,FALSE,0,0
41,2018-07-04,FALSE,0,0
41,2018-07-05,TRUE,4,4.93827160493827
41,2018-07-06,TRUE,2,2.46913580246914
41,2018-07-07,FALSE,0,0
41,2018-07-08,FALSE,0,0
41,2018-07-09,TRUE,1,1.23456790123457
41,2018-07-10,FALSE,0,0
41,2018-07-11,FALSE,0,0
41,2018-07-12,FALSE,0,0
41,2018-07-13,TRUE,5,6.17283950617284
42,2018-06-30,FALSE,0,0
42,2018-07-01,TRUE,6,11.3207547169811
42,2018-07-02,TRUE,1,1.88679245283019
42,2018-07-03,FALSE,0,0
42,2018-07-04,TRUE,1,1.88679245283019
42,2018-07-05,FALSE,0,0
42,2018-07-06,FALSE,0,0
42,2018-07-07,FALSE,0,0
42,2018-07-08,FALSE,0,0
42,2018-07-09,FALSE,0,0
42,2018-07-10,FALSE,0,0
42,2018-07-11,FALSE,0,0
42,2018-07-12,FALSE,0,0
42,2018-07-13,TRUE,4,7.54716981132075
43,2018-06-30,FALSE,0,0
43,2018-07-01,TRUE,3,4.41176470588235
43,2018-07-02,TRUE,3,4.41176470588235
43,2018-07-03,FALSE,0,0
43,2018-07-04,FALSE,0,0
43,2018-07-05,FALSE,0,0
43,2018-07-06,TRUE,1,1.47058823529412
43,2018-07-07,FALSE,0,0
43,2018-07-08,FALSE,0,0
43,2018-07-09,FALSE,0,0
43,2018-07-10,FALSE,0,0
43,2018-07-11,FALSE,0,0
43,2018-07-12,FALSE,0,0
43,2018-07-13,TRUE,6,8.82352941176471
44,2018-06-30,FALSE,0,0
44,2018-07-01,FALSE,0,0
44,2018-07-02,FALSE,0,0
44,2018-07-03,FALSE,0,0
44,2018-07-04,FALSE,0,0
44,2018-07-05,FALSE,0,0
44,2018-07-06,FALSE,0,0
44,2018-07-07,FALSE,0,0
44,2018-07-08,FALSE,0,0
44,2018-07-09,TRUE,1,2.27272727272727
44,2018-07-10,FALSE,0,0
44,2018-07-11,FALSE,0,0
44,2018-07-12,FALSE,0,0
44,2018-07-13,FALSE,0,0
45,2018-06-30,FALSE,0,0
45,2018-07-01,FALSE,0,0
45,2018-07-02,FALSE,0,0
45,2018-07-03,FALSE,0,0
45,2018-07-04,FALSE,0,0
45,2018-07-05,FALSE,0,0
45,2018-07-06,FALSE,0,0
45,2018-07-07,FALSE,0,0
45,2018-07-08,FALSE,0,0
45,2018-07-09,TRUE,1,2.27272727272727
45,2018-07-10,FALSE,0,0
45,2018-07-11,FALSE,0,0
45,2018-07-12,FALSE,0,0
45,2018-07-13,FALSE,0,0
46,2018-06-30,FALSE,0,0
46,2018-07-01,FALSE,0,0
46,2018-07-02,FALSE,0,0
46,2018-07-03,FALSE,0,0
46,2018-07-04,FALSE,0,0
46,2018-07-05,FALSE,0,0
46,2018-07-06,FALSE,0,0
46,2018-07-07,FALSE,0,0
46,2018-07-08,FALSE,0,0
46,2018-07-09,TRUE,1,2.27272727272727
46,2018-07-10,FALSE,0,0
46,2018-07-11,FALSE,0,0
46,2018-07-12,FALSE,0,0
46,2018-07-13,FALSE,0,0
47,2018-06-30,FALSE,0,0
47,2018-07-01,FALSE,0,0
47,2018-07-02,FALSE,0,0
47,2018-07-03,FALSE,0,0
47,2018-07-04,FALSE,0,0
47,2018-07-05,FALSE,0,0
47,2018-07-06,FALSE,0,0
47,2018-07-07,FALSE,0,0
47,2018-07-08,FALSE,0,0
47,2018-07-09,FALSE,0,0
47,2018-07-10,FALSE,0,0
47,2018-07-11,FALSE,0,0
47,2018-07-12,FALSE,0,0
47,2018-07-13,FALSE,0,0
48,2018-06-30,FALSE,0,0
48,2018-07-01,FALSE,0,0
48,2018-07-02,FALSE,0,0
48,2018-07-03,FALSE,0,0
48,2018-07-04,FALSE,0,0
48,2018-07-05,TRUE,10,12.3456790123457
48,2018-07-06,FALSE,0,0
48,2018-07-07,FALSE,0,0
48,2018-07-08,FALSE,0,0
48,2018-07-09,FALSE,0,0
48,2018-07-10,FALSE,0,0
48,2018-07-11,FALSE,0,0
48,2018-07-12,FALSE,0,0
48,2018-07-13,FALSE,0,0
49,2018-06-30,FALSE,0,0
49,2018-07-01,TRUE,6,11.3207547169811
49,2018-07-02,TRUE,1,1.88679245283019
49,2018-07-03,FALSE,0,0
49,2018-07-04,TRUE,1,1.88679245283019
49,2018-07-05,FALSE,0,0
49,2018-07-06,FALSE,0,0
49,2018-07-07,FALSE,0,0
49,2018-07-08,FALSE,0,0
49,2018-07-09,FALSE,0,0
49,2018-07-10,FALSE,0,0
49,2018-07-11,FALSE,0,0
49,2018-07-12,FALSE,0,0
49,2018-07-13,TRUE,4,7.54716981132075
50,2018-06-30,FALSE,0,0
50,2018-07-01,TRUE,3,4.41176470588235
50,2018-07-02,TRUE,3,4.41176470588235
50,2018-07-03,FALSE,0,0
50,2018-07-04,FALSE,0,0
50,2018-07-05,FALSE,0,0
50,2018-07-06,TRUE,1,1.47058823529412
50,2018-07-07,FALSE,0,0
50,2018-07-08,FALSE,0,0
50,2018-07-09,FALSE,0,0
50,2018-07-10,FALSE,0,0
50,2018-07-11,FALSE,0,0
50,2018-07-12,FALSE,0,0
50,2018-07-13,TRUE,6,8.82352941176471
51,2018-06-30,FALSE,0,0
51,2018-07-01,FALSE,0,0
51,2018-07-02,FALSE,0,0
51,2018-07-03,FALSE,0,0
51,2018-07-04,FALSE,0,0
51,2018-07-05,FALSE,0,0
51,2018-07-06,FALSE,0,0
51,2018-07-07,FALSE,0,0
51,2018-07-08,FALSE,0,0
51,2018-07-09,TRUE,1,2.27272727272727
51,2018-07-10,FALSE,0,0
51,2018-07-11,FALSE,0,0
51,2018-07-12,FALSE,0,0
51,2018-07-13,FALSE,0,0
52,2018-06-30,FALSE,0,0
52,2018-07-01,TRUE,4,7.69230769230769
52,2018-07-02,FALSE,0,0
52,2018-07-03,FALSE,0,0
52,2018-07-04,FALSE,0,0
52,2018-07-05,FALSE,0,0
52,2018-07-06,TRUE,2,3.84615384615385
52,2018-07-07,FALSE,0,0
52,2018-07-08,FALSE,0,0
52,2018-07-09,FALSE,0,0
52,2018-07-10,FALSE,0,0
52,2018-07-11,FALSE,0,0
52,2018-07-12,FALSE,0,0
52,2018-07-13,FALSE,0,0
53,2018-06-30,FALSE,0,0
53,2018-07-01,FALSE,0,0
53,2018-07-02,FALSE,0,0
53,2018-07-03,FALSE,0,0
53,2018-07-04,TRUE,1,3.84615384615385
53,2018-07-05,TRUE,1,3.84615384615385
53,2018-07-06,FALSE,0,0
53,2018-07-07,FALSE,0,0
